街道ID,平均行程车速（km/h）,时间,时间片（一个时间片为5分钟）,交通指数,通过样本总行程时间(s),通过样本总行驶长度(m)
18,1.9E+001,"	2018-11-24 00:00:00.000000",219,7.0E+000,2.674E+004,1.39964E+005
10,2.3E+001,"	2018-11-24 00:00:00.000000",219,5.0E+000,3.1979E+004,2.01118E+005
21,2.7E+001,"	2018-11-24 00:00:00.000000",219,5.0E+000,1.04624E+005,7.73369E+005
65,2.1E+001,"	2018-11-24 00:00:00.000000",219,7.0E+000,1.3868E+004,8.248E+004
15,2.2E+001,"	2018-11-24 00:00:00.000000",219,6.0E+000,2.5613E+004,1.53606E+005
3,3.2E+001,"	2018-11-24 00:00:00.000000",219,4.0E+000,8.6762E+004,7.75078E+005
26,2.1E+001,"	2018-11-24 00:00:00.000000",219,4.0E+000,2.6531E+004,1.53934E+005
60,3.1E+001,"	2018-11-24 00:00:00.000000",219,3.0E+000,1.5476E+004,1.32131E+005
61,3.5E+001,"	2018-11-24 00:00:00.000000",219,2.0E+000,1.2196E+004,1.1729E+005
27,2.3E+001,"	2018-11-24 00:00:00.000000",219,5.0E+000,7.8622E+004,4.92574E+005
34,3.9E+001,"	2018-11-24 00:00:00.000000",219,3.0E+000,8.4091E+004,8.99917E+005
66,3.1E+001,"	2018-11-24 00:00:00.000000",219,6.0E+000,8.7946E+004,7.65872E+005
29,3.9E+001,"	2018-11-24 00:00:00.000000",219,3.0E+000,3.929E+004,4.25754E+005
6,1.9E+001,"	2018-11-24 00:00:00.000000",219,9.0E+000,4.7188E+004,2.44316E+005
11,2.4E+001,"	2018-11-24 00:00:00.000000",219,7.0E+000,3.4206E+004,2.29193E+005
57,3.6E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,4.3044E+004,4.34693E+005
39,1.9E+001,"	2018-11-24 00:00:00.000000",218,7.0E+000,1.70368E+005,9.18694E+005
20,2.5E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,2.861E+004,1.98206E+005
33,3.1E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,4.7871E+004,4.14392E+005
13,1.9E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,4.4493E+004,2.36296E+005
16,3.0E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,2.3972E+004,2.01573E+005
69,2.6E+001,"	2018-11-24 00:00:00.000000",218,7.0E+000,6.2649E+004,4.60088E+005
32,2.9E+001,"	2018-11-24 00:00:00.000000",218,2.0E+000,8.399E+003,6.7175E+004
8,1.3E+001,"	2018-11-24 00:00:00.000000",218,1.0E+001,2.6523E+004,9.571E+004
36,3.4E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,9.4678E+004,8.92425E+005
5,2.6E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,5.5762E+004,3.96794E+005
42,3.3E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,7.4589E+004,6.90128E+005
31,3.8E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,2.7422E+004,2.85907E+005
55,2.9E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,4.228E+004,3.43991E+005
62,3.1E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,4.4337E+004,3.8033E+005
24,2.3E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,9.0576E+004,5.75251E+005
25,2.0E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,5.862E+004,3.33083E+005
58,4.0E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,4.4529E+004,5.00411E+005
49,3.6E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,7.9507E+004,7.96737E+005
28,3.2E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,9.4997E+004,8.44492E+005
70,2.8E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,1.10914E+005,8.6339E+005
54,2.7E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,3.2932E+004,2.47356E+005
41,2.7E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,8.2276E+004,6.18811E+005
44,2.8E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,4.2501E+004,3.24899E+005
35,3.1E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,9.6786E+004,8.37177E+005
40,2.4E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,1.45448E+005,9.71451E+005
74,5.4E+001,"	2018-11-24 00:00:00.000000",218,2.0E+000,4.3816E+004,6.53908E+005
43,2.9E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,8.6739E+004,7.00209E+005
67,3.6E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,1.16666E+005,1.172004E+006
22,3.0E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,9.3263E+004,7.89203E+005
38,3.2E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,1.55917E+005,1.377486E+006
71,2.7E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,1.1613E+005,8.68897E+005
9,1.6E+001,"	2018-11-24 00:00:00.000000",218,1.0E+001,3.9433E+004,1.70491E+005
47,2.8E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,1.34152E+005,1.049676E+006
14,1.9E+001,"	2018-11-24 00:00:00.000000",218,8.0E+000,5.8125E+004,3.11344E+005
45,2.7E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,9.4102E+004,7.15158E+005
63,3.4E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,2.8065E+004,2.62733E+005
7,2.4E+001,"	2018-11-24 00:00:00.000000",218,7.0E+000,3.6775E+004,2.45152E+005
52,3.0E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,1.12541E+005,9.27784E+005
17,1.5E+001,"	2018-11-24 00:00:00.000000",218,9.0E+000,4.3943E+004,1.85768E+005
19,1.9E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,2.0681E+004,1.09161E+005
59,4.5E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,3.9953E+004,4.95644E+005
12,2.1E+001,"	2018-11-24 00:00:00.000000",218,8.0E+000,3.0532E+004,1.79493E+005
53,4.0E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,7.8686E+004,8.63642E+005
64,2.2E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,2.6311E+004,1.62449E+005
48,3.0E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,1.23987E+005,1.045125E+006
50,2.3E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,1.2024E+005,7.63043E+005
37,3.5E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,1.06874E+005,1.05381E+006
56,3.9E+001,"	2018-11-24 00:00:00.000000",218,3.0E+000,5.3382E+004,5.74346E+005
68,1.8E+001,"	2018-11-24 00:00:00.000000",218,8.0E+000,9.8529E+004,5.05958E+005
2,2.4E+001,"	2018-11-24 00:00:00.000000",218,5.0E+000,1.17829E+005,7.94498E+005
73,3.8E+001,"	2018-11-24 00:00:00.000000",218,1.0E+000,2.0598E+004,2.19208E+005
1,2.8E+001,"	2018-11-24 00:00:00.000000",218,4.0E+000,5.454E+004,4.25727E+005
46,2.3E+001,"	2018-11-24 00:00:00.000000",218,8.0E+000,7.1908E+004,4.68165E+005
23,2.1E+001,"	2018-11-24 00:00:00.000000",218,6.0E+000,1.17336E+005,6.98051E+005
11,3.0E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,2.5899E+004,2.13964E+005
8,1.8E+001,"	2018-11-24 00:00:00.000000",172,6.0E+000,2.4742E+004,1.22448E+005
36,4.4E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,9.2663E+004,1.13865E+006
5,3.3E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,5.1857E+004,4.72191E+005
42,3.5E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,6.3593E+004,6.20414E+005
31,4.7E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,2.1788E+004,2.84205E+005
55,3.3E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,4.003E+004,3.66403E+005
62,4.6E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,3.691E+004,4.69653E+005
24,2.7E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,7.2195E+004,5.453E+005
25,2.3E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,4.6674E+004,2.97636E+005
58,4.1E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,3.3335E+004,3.75925E+005
49,3.9E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,6.476E+004,6.98229E+005
28,3.5E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,8.4129E+004,8.15576E+005
70,3.3E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,8.2145E+004,7.55378E+005
54,3.4E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,2.9306E+004,2.79088E+005
41,2.9E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,6.9704E+004,5.68804E+005
44,3.8E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,3.1757E+004,3.38664E+005
35,3.4E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,8.3182E+004,7.8845E+005
40,3.1E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,1.14546E+005,9.88003E+005
74,5.2E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,3.9959E+004,5.77233E+005
43,3.7E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,6.6796E+004,6.8125E+005
67,3.7E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,9.2525E+004,9.55838E+005
22,3.7E+001,"	2018-11-24 00:00:00.000000",172,1.0E+000,7.1702E+004,7.41954E+005
38,3.9E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,1.09937E+005,1.197357E+006
71,2.9E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,1.27702E+005,1.023183E+006
9,2.1E+001,"	2018-11-24 00:00:00.000000",172,6.0E+000,2.473E+004,1.45807E+005
47,3.3E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,1.12354E+005,1.020336E+006
14,2.7E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,4.7056E+004,3.49315E+005
45,3.1E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,8.5136E+004,7.2712E+005
63,3.8E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,3.0135E+004,3.20749E+005
7,2.8E+001,"	2018-11-24 00:00:00.000000",172,6.0E+000,4.0049E+004,3.14491E+005
52,3.5E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,9.3829E+004,9.15849E+005
17,1.7E+001,"	2018-11-24 00:00:00.000000",172,8.0E+000,4.734E+004,2.2617E+005
19,2.0E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,3.086E+004,1.75006E+005
59,4.6E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,3.6241E+004,4.63313E+005
12,2.6E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,2.1401E+004,1.55192E+005
53,4.1E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,6.5595E+004,7.46237E+005
64,2.8E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,1.7322E+004,1.36969E+005
48,3.5E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,9.8543E+004,9.45057E+005
57,4.0E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,4.1021E+004,4.60348E+005
39,2.4E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,1.35645E+005,8.85653E+005
20,2.7E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,2.6956E+004,2.0452E+005
33,3.3E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,5.1676E+004,4.79344E+005
13,2.2E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,4.7887E+004,2.8632E+005
16,4.0E+001,"	2018-11-24 00:00:00.000000",172,1.0E+000,2.2031E+004,2.42686E+005
69,2.8E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,5.3084E+004,4.18896E+005
32,3.0E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,1.1068E+004,9.2764E+004
50,2.8E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,8.7529E+004,6.85272E+005
37,4.2E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,9.0461E+004,1.055095E+006
56,4.1E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,4.1725E+004,4.71172E+005
68,2.5E+001,"	2018-11-24 00:00:00.000000",172,5.0E+000,9.1932E+004,6.36038E+005
2,2.8E+001,"	2018-11-24 00:00:00.000000",172,4.0E+000,1.08905E+005,8.37188E+005
73,4.0E+001,"	2018-11-24 00:00:00.000000",172,1.0E+000,1.7476E+004,1.9247E+005
1,3.5E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,4.3986E+004,4.28891E+005
46,4.1E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,4.2867E+004,4.82803E+005
23,2.8E+001,"	2018-11-24 00:00:00.000000",172,3.0E+000,1.0186E+005,7.92043E+005
72,3.5E+001,"	2018-11-24 00:00:00.000000",172,2.0E+000,1.519E+004,1.4647E+005
17,1.8E+001,"	2018-11-24 00:00:00.000000",171,7.0E+000,4.7474E+004,2.35442E+005
19,2.0E+001,"	2018-11-24 00:00:00.000000",171,6.0E+000,2.6104E+004,1.42673E+005
59,4.3E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,2.9561E+004,3.52538E+005
12,2.8E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,2.1641E+004,1.65476E+005
53,4.4E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,6.5935E+004,7.97603E+005
64,2.7E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,1.8401E+004,1.3779E+005
48,3.5E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,1.0881E+005,1.047544E+006
50,2.9E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,8.944E+004,7.18081E+005
37,4.0E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,8.3749E+004,9.36674E+005
56,4.2E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,4.4822E+004,5.2357E+005
68,2.4E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,8.4422E+004,5.60811E+005
2,2.9E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,1.03428E+005,8.46314E+005
73,3.9E+001,"	2018-11-24 00:00:00.000000",171,1.0E+000,1.7804E+004,1.93433E+005
1,3.4E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,4.8966E+004,4.67641E+005
46,4.0E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,4.2461E+004,4.7337E+005
23,2.9E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,8.9406E+004,7.22655E+005
72,3.6E+001,"	2018-11-24 00:00:00.000000",171,1.0E+000,1.242E+004,1.24666E+005
4,2.5E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,6.0857E+004,4.29038E+005
30,3.4E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,8.757E+003,8.2875E+004
51,2.2E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,5.9707E+004,3.61348E+005
18,2.4E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,2.3294E+004,1.53211E+005
10,2.8E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,2.5328E+004,1.94285E+005
21,3.8E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,8.0939E+004,8.47473E+005
65,2.6E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,9.862E+003,7.2461E+004
15,2.4E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,2.2398E+004,1.51183E+005
3,3.9E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,7.819E+004,8.48236E+005
26,2.5E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,2.1491E+004,1.50333E+005
60,3.8E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,1.2765E+004,1.3298E+005
61,3.7E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,7.16E+003,7.4375E+004
27,2.6E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,5.6744E+004,4.17598E+005
34,4.0E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,7.8675E+004,8.84239E+005
66,4.1E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,7.1788E+004,8.12711E+005
29,4.4E+001,"	2018-11-24 00:00:00.000000",171,1.0E+000,3.572E+004,4.37584E+005
6,2.6E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,4.1969E+004,3.01327E+005
11,2.9E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,2.4478E+004,1.94245E+005
57,4.0E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,3.8989E+004,4.29843E+005
39,2.4E+001,"	2018-11-24 00:00:00.000000",171,5.0E+000,1.33346E+005,8.89236E+005
20,2.8E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,2.8209E+004,2.22745E+005
31,4.3E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,2.3518E+004,2.77904E+005
55,3.3E+001,"	2018-11-24 00:00:00.000000",171,3.0E+000,3.8292E+004,3.53258E+005
62,4.2E+001,"	2018-11-24 00:00:00.000000",171,2.0E+000,3.3762E+004,3.96464E+005
24,2.7E+001,"	2018-11-24 00:00:00.000000",171,4.0E+000,7.1679E+004,5.28663E+005
70,3.3E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,9.7094E+004,8.93592E+005
54,3.1E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,2.4032E+004,2.03861E+005
41,3.2E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,7.4597E+004,6.56861E+005
44,3.4E+001,"	2018-11-24 00:00:00.000000",206,3.0E+000,3.0525E+004,2.84454E+005
35,3.6E+001,"	2018-11-24 00:00:00.000000",206,3.0E+000,8.4711E+004,8.50726E+005
40,2.9E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,1.28698E+005,1.023165E+006
74,5.3E+001,"	2018-11-24 00:00:00.000000",206,2.0E+000,4.4989E+004,6.66857E+005
43,3.6E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,7.2968E+004,7.27898E+005
67,3.9E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,9.9574E+004,1.082507E+006
22,3.5E+001,"	2018-11-24 00:00:00.000000",206,2.0E+000,7.7382E+004,7.55722E+005
38,3.7E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,1.64365E+005,1.676405E+006
71,2.9E+001,"	2018-11-24 00:00:00.000000",206,3.0E+000,1.18946E+005,9.71159E+005
9,1.7E+001,"	2018-11-24 00:00:00.000000",206,9.0E+000,3.3339E+004,1.53693E+005
47,3.4E+001,"	2018-11-24 00:00:00.000000",206,3.0E+000,1.22325E+005,1.159896E+006
14,2.1E+001,"	2018-11-24 00:00:00.000000",206,6.0E+000,5.2797E+004,3.14816E+005
45,3.2E+001,"	2018-11-24 00:00:00.000000",206,4.0E+000,8.1112E+004,7.18026E+005
33,3.0E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,5.3565E+004,4.51211E+005
13,1.9E+001,"	2018-11-24 00:00:00.000000",205,6.0E+000,4.3717E+004,2.36244E+005
16,4.1E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,2.4754E+004,2.79871E+005
69,3.2E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,5.7495E+004,5.1655E+005
32,3.6E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,1.0043E+004,1.00876E+005
8,1.5E+001,"	2018-11-24 00:00:00.000000",205,7.0E+000,2.575E+004,1.09854E+005
36,4.2E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,1.11162E+005,1.303514E+006
5,2.9E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,5.0895E+004,4.14903E+005
42,3.5E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,6.9688E+004,6.85859E+005
31,4.0E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,2.9966E+004,3.31674E+005
55,3.3E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,3.8263E+004,3.54468E+005
62,3.7E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,3.5688E+004,3.68153E+005
24,2.5E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,7.2026E+004,5.02206E+005
35,3.3E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,8.4681E+004,7.76572E+005
40,3.0E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.33313E+005,1.093187E+006
50,2.7E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.09763E+005,8.25916E+005
37,4.4E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,8.7379E+004,1.063072E+006
56,4.1E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,4.0239E+004,4.62718E+005
68,2.2E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,8.6405E+004,5.33226E+005
2,2.8E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,9.1557E+004,6.99548E+005
73,3.9E+001,"	2018-11-24 00:00:00.000000",205,1.0E+000,2.2275E+004,2.39245E+005
1,3.1E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,4.7876E+004,4.18733E+005
46,2.7E+001,"	2018-11-24 00:00:00.000000",205,6.0E+000,4.9803E+004,3.67219E+005
23,2.7E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,9.2238E+004,6.99187E+005
72,3.8E+001,"	2018-11-24 00:00:00.000000",205,1.0E+000,1.2108E+004,1.27326E+005
4,2.3E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,6.2941E+004,3.99819E+005
30,3.3E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,1.0811E+004,9.7833E+004
51,2.0E+001,"	2018-11-24 00:00:00.000000",205,6.0E+000,6.1963E+004,3.49133E+005
18,2.3E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,2.2553E+004,1.40959E+005
10,2.9E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,2.5868E+004,2.07262E+005
21,3.5E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,7.2084E+004,7.07841E+005
65,2.5E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,1.1794E+004,8.1607E+004
15,2.6E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,2.0799E+004,1.49934E+005
3,3.9E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,7.0259E+004,7.68719E+005
26,2.2E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,2.2505E+004,1.38418E+005
60,3.4E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,1.7588E+004,1.65708E+005
19,2.1E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,1.9539E+004,1.1391E+005
59,4.3E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,3.932E+004,4.6424E+005
12,2.5E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,2.3858E+004,1.65952E+005
53,4.7E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,8.387E+004,1.08642E+006
64,2.7E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,2.1635E+004,1.61615E+005
48,3.6E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.17839E+005,1.183274E+006
25,2.4E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,4.768E+004,3.19218E+005
58,4.9E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,3.9656E+004,5.44742E+005
49,3.4E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,9.7035E+004,9.20582E+005
28,3.7E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,8.5849E+004,8.86278E+005
70,3.3E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.0345E+005,9.62167E+005
54,3.2E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,2.7905E+004,2.48033E+005
41,3.1E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,7.3107E+004,6.26994E+005
44,3.5E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,3.1286E+004,3.04094E+005
74,5.4E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,4.1056E+004,6.15321E+005
43,3.5E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,7.7933E+004,7.67438E+005
67,3.9E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,9.6051E+004,1.029299E+006
22,3.8E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,8.449E+004,8.90444E+005
38,3.9E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.5919E+005,1.713355E+006
71,3.0E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.30334E+005,1.099446E+006
9,1.8E+001,"	2018-11-24 00:00:00.000000",205,8.0E+000,3.0358E+004,1.5228E+005
47,3.3E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,1.18628E+005,1.07759E+006
14,2.3E+001,"	2018-11-24 00:00:00.000000",205,6.0E+000,5.0589E+004,3.28193E+005
45,3.1E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,8.0817E+004,6.94025E+005
63,3.4E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,2.4914E+004,2.36252E+005
7,2.5E+001,"	2018-11-24 00:00:00.000000",205,7.0E+000,3.6355E+004,2.50207E+005
52,3.6E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,1.00746E+005,1.011704E+006
17,1.8E+001,"	2018-11-24 00:00:00.000000",205,7.0E+000,3.8273E+004,1.91223E+005
61,4.0E+001,"	2018-11-24 00:00:00.000000",205,1.0E+000,7.929E+003,8.9164E+004
27,2.5E+001,"	2018-11-24 00:00:00.000000",205,4.0E+000,7.4167E+004,5.1926E+005
34,4.1E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,7.7132E+004,8.67997E+005
66,3.6E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,7.9049E+004,7.88903E+005
29,4.2E+001,"	2018-11-24 00:00:00.000000",205,2.0E+000,3.9093E+004,4.5134E+005
6,2.2E+001,"	2018-11-24 00:00:00.000000",205,7.0E+000,4.4676E+004,2.69195E+005
11,2.9E+001,"	2018-11-24 00:00:00.000000",205,5.0E+000,2.399E+004,1.94768E+005
57,3.6E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,4.1311E+004,4.16305E+005
39,2.2E+001,"	2018-11-24 00:00:00.000000",205,6.0E+000,1.50267E+005,9.31164E+005
20,2.7E+001,"	2018-11-24 00:00:00.000000",205,3.0E+000,2.6719E+004,1.97545E+005
18,2.4E+001,"	2018-11-24 00:00:00.000000",204,5.0E+000,2.1991E+004,1.44734E+005
10,2.9E+001,"	2018-11-24 00:00:00.000000",204,3.0E+000,2.5239E+004,2.04481E+005
21,3.2E+001,"	2018-11-24 00:00:00.000000",204,3.0E+000,7.6011E+004,6.85723E+005
65,2.5E+001,"	2018-11-24 00:00:00.000000",204,5.0E+000,1.142E+004,7.8237E+004
15,2.6E+001,"	2018-11-24 00:00:00.000000",204,4.0E+000,1.796E+004,1.31074E+005
3,3.7E+001,"	2018-11-24 00:00:00.000000",204,2.0E+000,6.7894E+004,7.04937E+005
26,2.2E+001,"	2018-11-24 00:00:00.000000",204,4.0E+000,2.3048E+004,1.38685E+005
60,3.4E+001,"	2018-11-24 00:00:00.000000",204,2.0E+000,1.6757E+004,1.59256E+005
61,3.9E+001,"	2018-11-24 00:00:00.000000",204,1.0E+000,9.301E+003,9.9838E+004
